job_title,company,location,detected_job_role,skill_match_percentage,matched_skills,role_skill_gaps,exact_role_match,final_precise_score,redirect_url,latitude,longitude,company_address
"Require a Technical Support Engineer in Salem, Tamil Nadu",TestHiring,"Omalur, Salem",IT Support,0.0,,,False,0.0,https://www.adzuna.in/details/5829382853?utm_medium=api&utm_source=10d03a1b,11.6512,78.1453,"India, Tamil Nadu, Salem, Omalur"
Retail Sales Executive for Footwear Brand company,Atai Marketing Division LLP,"Salem, Tamil Nadu",Sales Professional,0.0,,"sales, communication, business development",False,0.0,https://www.adzuna.in/details/5503837363?utm_medium=api&utm_source=10d03a1b,11.56305,77.99725,"India, Tamil Nadu, Salem"
Sales Executives,Niffa Fmcg Ventures,"Salem, Tamil Nadu",Sales Professional,0.0,,"sales, communication, business development",False,0.0,https://www.adzuna.in/details/5146509182?utm_medium=api&utm_source=10d03a1b,11.56305,77.99725,"India, Tamil Nadu, Salem"
Sales Manager,Poonik Technology Private Limited,"Salem, Tamil Nadu",Sales Professional,0.0,,"sales, communication, business development",False,0.0,https://www.adzuna.in/details/5794935026?utm_medium=api&utm_source=10d03a1b,11.56305,77.99725,"India, Tamil Nadu, Salem"
Sr. Business Development Executive - Gold Loan| Salem,CSB Bank,"Salem, Tamil Nadu",Sales Professional,0.0,,"sales, communication, business development",False,0.0,https://www.adzuna.in/details/5707445122?utm_medium=api&utm_source=10d03a1b,11.56305,77.99725,"India, Tamil Nadu, Salem"
WE ARE HIRIING FOR STAFF NURSE I,AdPost4U Classifieds,"Salem, Tamil Nadu",Nurse,0.0,,"patient care, nursing, communication",False,0.0,https://www.adzuna.in/details/5812180146?utm_medium=api&utm_source=10d03a1b,11.56305,77.99725,"India, Tamil Nadu, Salem"
WE ARE HIRING HR EXECUTIVE IN SA,AdPost4U Classifieds,"Salem, Tamil Nadu",HR Professional,0.0,,,False,0.0,https://www.adzuna.in/details/5812180126?utm_medium=api&utm_source=10d03a1b,11.56305,77.99725,"India, Tamil Nadu, Salem"
A-Levels Mathematics Teacher,Trivandrum International School,"Thiruvananthapuram, Kerala",Teacher / Educator,0.0,,"communication, training, assessment",False,0.0,https://www.adzuna.in/land/ad/5818525026?se=YAF-cXSc8RGQor-L2zKR7A&utm_medium=api&utm_source=10d03a1b&v=749FA7387B0B09735F244967D0B105C2C101494D,8.38159,77.0037,"India, Kerala, Thiruvananthapuram"
B2B Sales Manager,Extramarks,"Trivandrum, Thiruvananthapuram",Sales Professional,0.0,,"sales, communication, business development",False,0.0,https://www.adzuna.in/land/ad/5829060169?se=YAF-cXSc8RGQor-L2zKR7A&utm_medium=api&utm_source=10d03a1b&v=4B090184572F7035B5CC1B1E11B8D98A586AEAFA,8.49239,76.93365,"India, Kerala, Thiruvananthapuram, Trivandrum"
Business Development Executive / Manager ( Medical Device /Medical Equipment),Genrobotic Innovations Private Limited,"Thiruvananthapuram, Kerala",Sales Professional,0.0,,"sales, communication, business development",False,0.0,https://www.adzuna.in/details/5739278098?utm_medium=api&utm_source=10d03a1b,8.38159,77.0037,"India, Kerala, Thiruvananthapuram"
Business Development Intern,Genrobotic Innovations Private Limited,"Thiruvananthapuram, Kerala",Sales Professional,0.0,,"sales, communication, business development",False,0.0,https://www.adzuna.in/details/5828584430?utm_medium=api&utm_source=10d03a1b,8.38159,77.0037,"India, Kerala, Thiruvananthapuram"
Control System Engineer ( 3 - 4 Years),Genrobotic Innovations Private Limited,"Thiruvananthapuram, Kerala",Engineer,0.0,,,False,0.0,https://www.adzuna.in/details/5849116172?utm_medium=api&utm_source=10d03a1b,8.38159,77.0037,"India, Kerala, Thiruvananthapuram"
"Counter sales Executive - Kerala (Kowdiar, Thiruvananthapuram)",2coms,"Trivandrum, Thiruvananthapuram",Sales Professional,0.0,,"sales, communication, business development",False,0.0,https://www.adzuna.in/details/5818782078?utm_medium=api&utm_source=10d03a1b,8.50498,76.9623,"India, Kerala, Thiruvananthapuram, Trivandrum"
Data Analyst,,"Thiruvananthapuram, Kerala",Data Professional,0.0,,,False,0.0,https://www.adzuna.in/details/4686704238?utm_medium=api&utm_source=10d03a1b,8.38159,77.0037,"India, Kerala, Thiruvananthapuram"
Power System Engineer Intern,Blue Ripples Technologies,"Trivandrum, Thiruvananthapuram",Engineer,0.0,,,False,0.0,https://www.adzuna.in/details/5826767224?utm_medium=api&utm_source=10d03a1b,8.48925,76.95275,"India, Kerala, Thiruvananthapuram, Trivandrum"
QA Engineer,Terveys Technology Solutions Pvt Ltd,"Trivandrum, Thiruvananthapuram",Engineer,0.0,,,False,0.0,https://www.adzuna.in/land/ad/5829374085?se=YAF-cXSc8RGQor-L2zKR7A&utm_medium=api&utm_source=10d03a1b&v=82688D181989D6EBB671766EAC99693A6346FB8A,8.49239,76.93365,"India, Kerala, Thiruvananthapuram, Trivandrum"
Reinforcement Learning (RL) Engineer (2 - 4 Years),Genrobotic Innovations Private Limited,"Thiruvananthapuram, Kerala",Engineer,0.0,,,False,0.0,https://www.adzuna.in/details/5849116333?utm_medium=api&utm_source=10d03a1b,8.38159,77.0037,"India, Kerala, Thiruvananthapuram"
Sales & Marketing Executive,Blue Ripples Technologies,"Trivandrum, Thiruvananthapuram",Marketing Professional,0.0,,,False,0.0,https://www.adzuna.in/details/5814174618?utm_medium=api&utm_source=10d03a1b,8.70012,76.84125,"India, Kerala, Thiruvananthapuram, Trivandrum"
Sales Executive,Chaosology Technologies Private Limited,"Trivandrum, Thiruvananthapuram",Sales Professional,0.0,,"sales, communication, business development",False,0.0,https://www.adzuna.in/details/5835895535?utm_medium=api&utm_source=10d03a1b,8.54904,76.92725,"India, Kerala, Thiruvananthapuram, Trivandrum"
Sales Executive / Sales Officer,Genrobotic Innovations Private Limited,"Thiruvananthapuram, Kerala",Sales Professional,0.0,,"sales, communication, business development",False,0.0,https://www.adzuna.in/details/5753772512?utm_medium=api&utm_source=10d03a1b,8.38159,77.0037,"India, Kerala, Thiruvananthapuram"
Senior Associate Insurance Operations (Accounts Receivable),Allianz Services,"Trivandrum, Thiruvananthapuram",Finance / Accounting,0.0,,"excel, accounting, documentation",False,0.0,https://www.adzuna.in/land/ad/5818524375?se=YAF-cXSc8RGQor-L2zKR7A&utm_medium=api&utm_source=10d03a1b&v=AFCA88CB75DDA971A1A2AF79D6B33B2B14EC4747,8.49239,76.93365,"India, Kerala, Thiruvananthapuram, Trivandrum"
Senior HR Recruiter (3 - 6 Years),Genrobotic Innovations Private Limited,"Thiruvananthapuram, Kerala",HR Professional,0.0,,,False,0.0,https://www.adzuna.in/details/5786195165?utm_medium=api&utm_source=10d03a1b,8.38159,77.0037,"India, Kerala, Thiruvananthapuram"
Senior Sales Manager,Avtar Career Creators Limited,"Trivandrum, Thiruvananthapuram",Sales Professional,0.0,,"sales, communication, business development",False,0.0,https://www.adzuna.in/land/ad/5801396066?se=YAF-cXSc8RGQor-L2zKR7A&utm_medium=api&utm_source=10d03a1b&v=50FCD5AF0F85C68DB6D22AE7B198D786D4AB47EF,8.49239,76.93365,"India, Kerala, Thiruvananthapuram, Trivandrum"
Area Sales Executive,Loom Solar Pvt. Ltd.,"Srirangam, Tiruchirappalli",Sales Professional,0.0,,"sales, communication, business development",False,0.0,https://www.adzuna.in/details/5830625066?utm_medium=api&utm_source=10d03a1b,10.61229,78.7583,"India, Tamil Nadu, Tiruchirappalli, Srirangam"
Area Sales Manager,Loom Solar Pvt. Ltd.,"Srirangam, Tiruchirappalli",Sales Professional,0.0,,"sales, communication, business development",False,0.0,https://www.adzuna.in/details/5830625067?utm_medium=api&utm_source=10d03a1b,10.61229,78.7583,"India, Tamil Nadu, Tiruchirappalli, Srirangam"
Chartered Accountant - Karur,Smart Work Consultants,"Thottiam, Tiruchirappalli",Finance / Accounting,0.0,,"excel, accounting, documentation",False,0.0,https://www.adzuna.in/details/5774455185?utm_medium=api&utm_source=10d03a1b,10.96075,78.0801,"India, Tamil Nadu, Tiruchirappalli, Thottiam"
Customer Care,,"Tiruchirappalli, Tamil Nadu",Customer Support,0.0,,,False,0.0,https://www.adzuna.in/details/4686699777?utm_medium=api&utm_source=10d03a1b,10.8091,78.66775,"India, Tamil Nadu, Tiruchirappalli"
Customer Service - Sales - Housing - EM - Sales - Tiruchirappalli - VIP Towers - CRE,Tata Capital,"Tiruchirappalli, Tamil Nadu",Customer Support,0.0,,,False,0.0,https://www.adzuna.in/details/4872702145?utm_medium=api&utm_source=10d03a1b,10.8091,78.66775,"India, Tamil Nadu, Tiruchirappalli"
Data Engineer,eTalent Services,"Tiruchirappalli, Tamil Nadu",Data Professional,0.0,,,False,0.0,https://www.adzuna.in/details/5440535894?utm_medium=api&utm_source=10d03a1b,10.8091,78.66775,"India, Tamil Nadu, Tiruchirappalli"
Deputy Sales Manager - Secured Business Loans Tiruchirappalli - Somarasampettai J Grades,Tata Capital,"Tiruchirappalli, Tamil Nadu",Sales Professional,0.0,,"sales, communication, business development",False,0.0,https://www.adzuna.in/details/4801526305?utm_medium=api&utm_source=10d03a1b,10.8091,78.66775,"India, Tamil Nadu, Tiruchirappalli"
Electronics / Electrical / Instrumentation Engineer,Sisco Jobs,"Srirangam, Tiruchirappalli",Engineer,0.0,,,False,0.0,https://www.adzuna.in/details/5833752728?utm_medium=api&utm_source=10d03a1b,10.80595,78.69665,"India, Tamil Nadu, Tiruchirappalli, Srirangam"
Engineer / Senior Engineer - Casting Development,Sanmar Matrix Metals Limited,"Tiruchirappalli, Tamil Nadu",Engineer,0.0,,,False,0.0,https://www.adzuna.in/land/ad/5819297306?se=_p4-ZnSc8RGQor-L2zKR7A&utm_medium=api&utm_source=10d03a1b&v=B197A90F77F39E46DF92B8D2487BA46B18746A85,10.8091,78.66775,"India, Tamil Nadu, Tiruchirappalli"
Field Sales Executive,Elookads,"Trichy, Tiruchirappalli",Sales Professional,0.0,,"sales, communication, business development",False,0.0,https://www.adzuna.in/details/2160609470?utm_medium=api&utm_source=10d03a1b,10.9256,78.78335,"India, Tamil Nadu, Tiruchirappalli, Trichy"
Graphic Designer,Chithramaya creatives,"Tiruchirappalli, Tamil Nadu",Graphic Designer,0.0,,,False,0.0,https://www.adzuna.in/land/ad/5845682613?se=_p4-ZnSc8RGQor-L2zKR7A&utm_medium=api&utm_source=10d03a1b&v=6D7CBB950D4ED837AE27C9DE3CA4E6BF630B5ABD,10.8091,78.66775,"India, Tamil Nadu, Tiruchirappalli"
Lead US IT Recruiter,VDart,"Tiruchirappalli, Tamil Nadu",HR Professional,0.0,,,False,0.0,https://www.adzuna.in/details/5333342188?utm_medium=api&utm_source=10d03a1b,10.8091,78.66775,"India, Tamil Nadu, Tiruchirappalli"
Production Planning & Control Engineer,Sisco Jobs,"Trichy, Tiruchirappalli",Engineer,0.0,,,False,0.0,https://www.adzuna.in/details/5809616604?utm_medium=api&utm_source=10d03a1b,10.9256,78.78335,"India, Tamil Nadu, Tiruchirappalli, Trichy"
Project Manager / Civil Engineer,Sisco Jobs,"Trichy, Tiruchirappalli",Engineer,0.0,,,False,0.0,https://www.adzuna.in/details/5809616600?utm_medium=api&utm_source=10d03a1b,10.9256,78.78335,"India, Tamil Nadu, Tiruchirappalli, Trichy"
Recruitment Specialist,Vagus Technologies,"Tiruchirappalli, Tamil Nadu",HR Professional,0.0,,,False,0.0,https://www.adzuna.in/details/1171509703?utm_medium=api&utm_source=10d03a1b,10.8091,78.66775,"India, Tamil Nadu, Tiruchirappalli"
Senior Full Stack Developer,ZyBiSys,"Tiruchirappalli, Tamil Nadu",Software Developer,0.0,,"git, python, javascript, testing",False,0.0,https://www.adzuna.in/details/5055438370?utm_medium=api&utm_source=10d03a1b,10.8091,78.66775,"India, Tamil Nadu, Tiruchirappalli"
State HR Manager - MFB - Tiruchirappalli - Ram Arcade - JM,Tata Capital,"Tiruchirappalli, Tamil Nadu",HR Professional,0.0,,,False,0.0,https://www.adzuna.in/details/4801381571?utm_medium=api&utm_source=10d03a1b,10.8091,78.66775,"India, Tamil Nadu, Tiruchirappalli"
US IT Recruiter,VDart,"Tiruchirappalli, Tamil Nadu",HR Professional,0.0,,,False,0.0,https://www.adzuna.in/details/5333342193?utm_medium=api&utm_source=10d03a1b,10.8091,78.66775,"India, Tamil Nadu, Tiruchirappalli"
Business Development Executive - Gold Loan| Radhapuram,CSB Bank,"Radhapuram, Tirunelveli",Sales Professional,0.0,,"sales, communication, business development",False,0.0,https://www.adzuna.in/details/5578267507?utm_medium=api&utm_source=10d03a1b,8.78541,77.64205,"India, Tamil Nadu, Tirunelveli, Radhapuram"
Business Development Executive - Gold Loan| Tirunelveli,CSB Bank,"Tirunelveli, Tamil Nadu",Sales Professional,0.0,,"sales, communication, business development",False,0.0,https://www.adzuna.in/details/5830591878?utm_medium=api&utm_source=10d03a1b,8.7256,77.69625,"India, Tamil Nadu, Tirunelveli"
Business Development Executive – US Recruitment & Staffing (Freshers),Confidential,"Tirunelveli, Tamil Nadu",Sales Professional,0.0,,"sales, communication, business development",False,0.0,https://www.adzuna.in/land/ad/5845683499?se=mA8yaHSc8RGqn_jkSy3S8Q&utm_medium=api&utm_source=10d03a1b&v=BD1D928521DE808A2D79BD4253775727F712E88F,8.7256,77.69625,"India, Tamil Nadu, Tirunelveli"
"Channel Sales Executive, Software Engineering, Hr Recruiter",AANZARA CORPORATE,"Tirunelveli, Tamil Nadu",Software Developer,0.0,,"git, python, javascript, testing",False,0.0,https://www.adzuna.in/details/5815987791?utm_medium=api&utm_source=10d03a1b,8.7256,77.69625,"India, Tamil Nadu, Tirunelveli"
Design Engineer – SAS (Switchgear),Hudson Manpower,"Tirunelveli, Tamil Nadu",Engineer,0.0,,,False,0.0,https://www.adzuna.in/details/5811746409?utm_medium=api&utm_source=10d03a1b,8.7256,77.69625,"India, Tamil Nadu, Tirunelveli"
Digital Marketing Executive,Smart Work Consultants,"Palayankottai, Tirunelveli",Marketing Professional,0.0,,,False,0.0,https://www.adzuna.in/details/5816686651?utm_medium=api&utm_source=10d03a1b,8.7256,77.69625,"India, Tamil Nadu, Tirunelveli, Palayankottai"
Engineer,,"Tirunelveli, Tamil Nadu",Engineer,0.0,,,False,0.0,https://www.adzuna.in/details/4686701233?utm_medium=api&utm_source=10d03a1b,8.7256,77.69625,"India, Tamil Nadu, Tirunelveli"
Finance Executive,Varun Beverages Limited,"Tirunelveli, Tamil Nadu",Finance / Accounting,0.0,,"excel, accounting, documentation",False,0.0,https://www.adzuna.in/details/5817917308?utm_medium=api&utm_source=10d03a1b,8.7256,77.69625,"India, Tamil Nadu, Tirunelveli"
IT Support & Systems Coordinator,2coms,"Sivagiri, Tirunelveli",IT Support,0.0,,,False,0.0,https://www.adzuna.in/details/5845536900?utm_medium=api&utm_source=10d03a1b,9.36744,77.70605,"India, Tamil Nadu, Tirunelveli, Sivagiri"
Medical Coder,,"Tirunelveli, Tamil Nadu",Medical Coder,0.0,,,False,0.0,https://www.adzuna.in/details/4686704110?utm_medium=api&utm_source=10d03a1b,8.7256,77.69625,"India, Tamil Nadu, Tirunelveli"
Rotating Engineer – Onshore Reliability,Hudson Manpower,"Tirunelveli, Tamil Nadu",Engineer,0.0,,,False,0.0,https://www.adzuna.in/details/5835210946?utm_medium=api&utm_source=10d03a1b,8.7256,77.69625,"India, Tamil Nadu, Tirunelveli"
Senior Engineer / Assistant Manager - Electrical & Electronic Maintenance,Bosch Group,"Tirunelveli, Tamil Nadu",Engineer,0.0,,,False,0.0,https://www.adzuna.in/details/5835624708?utm_medium=api&utm_source=10d03a1b,8.7256,77.69625,"India, Tamil Nadu, Tirunelveli"
Business Development Executive - Gold Loan| Vellore,CSB Bank,"Vellore, Tamil Nadu",Sales Professional,0.0,,"sales, communication, business development",False,0.0,https://www.adzuna.in/details/5707480346?utm_medium=api&utm_source=10d03a1b,12.93975,79.3664,"India, Tamil Nadu, Vellore"
Client & Customer Service Analyst,Deutsche Bank,"Vellore, Tamil Nadu",Customer Support,0.0,,,False,0.0,https://www.adzuna.in/land/ad/5846723305?se=mGgEanSc8RGlrvMe-VN8Yg&utm_medium=api&utm_source=10d03a1b&v=EDA1F6966260F576633ECD2DC16A0DEC3E2E6852,12.93975,79.3664,"India, Tamil Nadu, Vellore"
Client & Customer Service Analyst,Deutsche Bank,"Vellore, Tamil Nadu",Customer Support,0.0,,,False,0.0,https://www.adzuna.in/details/5843171485?utm_medium=api&utm_source=10d03a1b,12.93975,79.3664,"India, Tamil Nadu, Vellore"
Customer Service,Home First Finance Company,"Vellore, Tamil Nadu",Customer Support,0.0,,,False,0.0,https://www.adzuna.in/details/5797506428?utm_medium=api&utm_source=10d03a1b,12.93975,79.3664,"India, Tamil Nadu, Vellore"
EV 2 Wheeler Sales Executive - Kerala,2coms,"Vellore, Tamil Nadu",Sales Professional,0.0,,"sales, communication, business development",False,0.0,https://www.adzuna.in/details/5835895681?utm_medium=api&utm_source=10d03a1b,13.19565,79.10045,"India, Tamil Nadu, Vellore"
Robotics trainer cum research engineer,Otomatiks,"Vellore, Tamil Nadu",Engineer,0.0,,,False,0.0,https://www.adzuna.in/details/3104610462?utm_medium=api&utm_source=10d03a1b,12.93975,79.3664,"India, Tamil Nadu, Vellore"
Sales Manager - DSA,Hero Housing Finance,"Vellore, Tamil Nadu",Sales Professional,0.0,,"sales, communication, business development",False,0.0,https://www.adzuna.in/details/5831404224?utm_medium=api&utm_source=10d03a1b,12.93975,79.3664,"India, Tamil Nadu, Vellore"
Sales Manager - Vellore,Kissht,"Vellore, Tamil Nadu",Sales Professional,0.0,,"sales, communication, business development",False,0.0,https://www.adzuna.in/details/5794761590?utm_medium=api&utm_source=10d03a1b,12.93975,79.3664,"India, Tamil Nadu, Vellore"
"Senior Officer, Sales Manager, Customer Loan Against Property, Consumer Banking Group",DBS Bank,"Vellore, Tamil Nadu",Sales Professional,0.0,,"sales, communication, business development",False,0.0,https://www.adzuna.in/details/5818417612?utm_medium=api&utm_source=10d03a1b,12.93975,79.3664,"India, Tamil Nadu, Vellore"
Sr. Business Development Executive - Gold Loan| Vellore,CSB Bank,"Vellore, Tamil Nadu",Sales Professional,0.0,,"sales, communication, business development",False,0.0,https://www.adzuna.in/details/5746741025?utm_medium=api&utm_source=10d03a1b,12.93975,79.3664,"India, Tamil Nadu, Vellore"
Teacher,Sunbeam Schools,"Vellore, Tamil Nadu",Teacher / Educator,0.0,,"communication, training, assessment",False,0.0,https://www.adzuna.in/details/4801438166?utm_medium=api&utm_source=10d03a1b,12.93975,79.3664,"India, Tamil Nadu, Vellore"
"Teacher Recruitment 2026 – Pre-Primary, PRT & TGT Teachers | Vellore Elite School (CBSE)",IITEDU – International Institute of Teacher Education,"Vellore, Tamil Nadu",Teacher / Educator,0.0,,"communication, training, assessment",False,0.0,https://www.adzuna.in/details/5813701408?utm_medium=api&utm_source=10d03a1b,12.93975,79.3664,"India, Tamil Nadu, Vellore"
